Test Character,Test Image,Train Character,Train Image,Similarity,Ground Truth
60742,60742_2.png,61082,61082_9.png,0.0284841191023588,0
60742,60742_2.png,61082,61082_2.png,0.0761533677577972,0
60742,60742_2.png,61082,61082_8.png,0.0145459650084376,0
60742,60742_2.png,61082,61082_5.png,0.0262519754469394,0
60742,60742_2.png,61082,61082_13.png,0.1119806990027427,0
60742,60742_2.png,61082,61082_11.png,0.0449136830866336,0
60742,60742_2.png,61082,61082_10.png,0.0079952636733651,0
60742,60742_2.png,61082,61082_1.png,0.0094734858721494,0
60742,60742_2.png,61082,61082_17.png,0.0112630138173699,0
60742,60742_2.png,60008,60008_1.png,0.0150594115257263,0
60742,60742_2.png,60008,60008_6.png,0.0101743377745151,0
60742,60742_2.png,60008,60008_13.png,0.0099192727357149,0
60742,60742_2.png,60008,60008_12.png,0.0212527941912412,0
60742,60742_2.png,60008,60008_10.png,0.0219917930662632,0
60742,60742_2.png,60008,60008_20.png,0.0144679611548781,0
60742,60742_2.png,60008,60008_9.png,0.024629320949316,0
60742,60742_2.png,60008,60008_18.png,0.0171177890151739,0
60742,60742_2.png,60008,60008_3.png,0.0098317889496684,0
60742,60742_2.png,60008,60008_0.png,0.0087669631466269,0
60742,60742_2.png,60008,60008_15.png,0.0244607776403427,0
60742,60742_2.png,60008,60008_21.png,0.0149441882967948,0
60742,60742_2.png,60008,60008_5.png,0.0137208029627799,0
60742,60742_2.png,60008,60008_16.png,0.0144154531881213,0
60742,60742_2.png,60008,60008_22.png,0.0186076313257217,0
60742,60742_2.png,60008,60008_8.png,0.0149897281080484,0
60742,60742_2.png,60008,60008_23.png,0.0129043171182274,0
60742,60742_2.png,6153D,6153D_18.png,0.0280673522502183,0
60742,60742_2.png,6153D,6153D_16.png,0.0131707871332764,0
60742,60742_2.png,6153D,6153D_14.png,0.0292741656303405,0
60742,60742_2.png,6153D,6153D_15.png,0.0204355847090482,0
60742,60742_2.png,6153D,6153D_12.png,0.0048089483752846,0
60742,60742_2.png,6153D,6153D_5.png,0.0337252467870712,0
60742,60742_2.png,6153D,6153D_0.png,0.0165583286434412,0
60742,60742_2.png,6153D,6153D_9.png,0.0278864558786153,0
60742,60742_2.png,6153D,6153D_13.png,0.0075239958241581,0
60742,60742_2.png,6153D,6153D_4.png,0.01061437651515,0
60742,60742_2.png,6153D,6153D_1.png,0.0413631796836853,0
60742,60742_2.png,6153D,6153D_11.png,0.0119289578869938,0
60742,60742_2.png,60030,60030_22.png,1.9600262641906736,0
60742,60742_2.png,60030,60030_16.png,0.5519912242889404,0
60742,60742_2.png,60030,60030_5.png,0.3811194002628326,0
60742,60742_2.png,60030,60030_18.png,0.7032876014709473,0
60742,60742_2.png,60030,60030_7.png,0.7225477695465088,0
60742,60742_2.png,60030,60030_17.png,2.603557109832764,0
60742,60742_2.png,60030,60030_9.png,1.804048776626587,0
60742,60742_2.png,60030,60030_8.png,0.7569765448570251,0
60742,60742_2.png,60030,60030_6.png,1.67467200756073,0
60742,60742_2.png,60030,60030_19.png,0.6337735056877136,0
60742,60742_2.png,60030,60030_12.png,1.696498155593872,0
60742,60742_2.png,60030,60030_13.png,0.8241150379180908,0
60742,60742_2.png,60030,60030_10.png,0.3727528154850006,0
60742,60742_2.png,60030,60030_2.png,0.478536456823349,0
60742,60742_2.png,60030,60030_3.png,0.3633311688899994,0
60742,60742_2.png,60030,60030_23.png,0.2924695312976837,0
60742,60742_2.png,60030,60030_21.png,2.673680067062378,0
60742,60742_2.png,60662,60662_0.png,0.0003937935689464,0
60742,60742_2.png,60662,60662_20.png,0.0002823469694703,0
60742,60742_2.png,60662,60662_2.png,0.0007655534427613,0
60742,60742_2.png,60662,60662_3.png,0.0004614499048329,0
60742,60742_2.png,60662,60662_17.png,0.0003863040183205,0
60742,60742_2.png,60662,60662_10.png,0.00047815637663,0
60742,60742_2.png,60662,60662_7.png,0.0009843171574175,0
60742,60742_2.png,60662,60662_12.png,0.0004223748110234,0
60742,60742_2.png,60662,60662_11.png,0.0008727414533495,0
60742,60742_2.png,60662,60662_13.png,0.0003701572131831,0
60742,60742_2.png,60662,60662_9.png,0.0021933461539447,0
60742,60742_2.png,60662,60662_18.png,0.000391861249227,0
60742,60742_2.png,60662,60662_5.png,0.0004218751564621,0
60742,60742_2.png,60662,60662_19.png,0.0012588227400556,0
60742,60742_2.png,60662,60662_4.png,0.0006438117125071,0
60742,60742_2.png,6089F,6089F_5.png,4.32970666885376,0
60742,60742_2.png,6089F,6089F_1.png,21.491270065307617,0
60742,60742_2.png,6089F,6089F_16.png,30.19063186645508,0
60742,60742_2.png,6089F,6089F_0.png,11.166921615600586,0
60742,60742_2.png,6089F,6089F_13.png,11.025728225708008,0
60742,60742_2.png,6089F,6089F_6.png,12.534433364868164,0
60742,60742_2.png,6089F,6089F_14.png,8.290371894836426,0
60742,60742_2.png,6089F,6089F_4.png,8.6250581741333,0
60742,60742_2.png,6089F,6089F_8.png,16.204652786254883,0
60742,60742_2.png,6089F,6089F_18.png,13.164833068847656,0
60742,60742_2.png,6089F,6089F_12.png,13.133718490600586,0
60742,60742_2.png,6089F,6089F_19.png,15.01873016357422,0
60742,60742_2.png,6089F,6089F_2.png,22.952606201171875,0
60742,60742_2.png,6089F,6089F_21.png,5.005447864532471,0
60742,60742_2.png,6089F,6089F_15.png,7.458048820495605,0
60742,60742_2.png,612DD,612DD_7.png,6.424138069152832,0
60742,60742_2.png,612DD,612DD_6.png,3.729537487030029,0
60742,60742_2.png,612DD,612DD_11.png,13.533668518066406,0
60742,60742_2.png,612DD,612DD_2.png,14.104662895202637,0
60742,60742_2.png,612DD,612DD_8.png,6.015304088592529,0
60742,60742_2.png,612DD,612DD_3.png,19.428882598876957,0
60742,60742_2.png,612DD,612DD_16.png,19.510034561157227,0
60742,60742_2.png,612DD,612DD_10.png,3.47432279586792,0
60742,60742_2.png,612DD,612DD_17.png,30.89528465270996,0
60742,60742_2.png,612DD,612DD_15.png,3.013213634490967,0
60742,60742_2.png,612DD,612DD_18.png,21.33297538757324,0
60742,60742_2.png,612DD,612DD_0.png,4.9120941162109375,0
60742,60742_2.png,612DD,612DD_13.png,5.707883358001709,0
60742,60742_2.png,613BB,613BB_4.png,0.0292898267507553,0
60742,60742_2.png,613BB,613BB_11.png,0.0235450118780136,0
60742,60742_2.png,613BB,613BB_18.png,0.0240946616977453,0
60742,60742_2.png,613BB,613BB_9.png,0.0184014793485403,0
60742,60742_2.png,613BB,613BB_5.png,0.0152863776311278,0
60742,60742_2.png,613BB,613BB_13.png,0.018262431025505,0
60742,60742_2.png,613BB,613BB_7.png,0.0381296090781688,0
60742,60742_2.png,613BB,613BB_3.png,0.1721469759941101,0
60742,60742_2.png,613BB,613BB_2.png,0.1046632379293441,0
60742,60742_2.png,613BB,613BB_6.png,0.0262408889830112,0
60742,60742_2.png,613BB,613BB_16.png,0.0665225684642791,0
60742,60742_2.png,613BB,613BB_15.png,0.0473894774913787,0
60742,60742_2.png,613BB,613BB_10.png,0.0349042378365993,0
60742,60742_2.png,6022A,6022A_4.png,0.0411231964826583,0
60742,60742_2.png,6022A,6022A_8.png,0.0119587508961558,0
60742,60742_2.png,6022A,6022A_15.png,0.0293413940817117,0
60742,60742_2.png,6022A,6022A_5.png,0.0410447865724563,0
60742,60742_2.png,6022A,6022A_9.png,0.0348506718873977,0
60742,60742_2.png,6022A,6022A_2.png,0.0186899956315755,0
60742,60742_2.png,6022A,6022A_22.png,0.0932424068450927,0
60742,60742_2.png,6022A,6022A_21.png,0.0519993118941783,0
60742,60742_2.png,6022A,6022A_11.png,0.0423347428441047,0
60742,60742_2.png,6022A,6022A_6.png,0.0165698416531085,0
60742,60742_2.png,6022A,6022A_17.png,0.0186913143843412,0
60742,60742_2.png,6022A,6022A_12.png,0.033019583672285,0
60742,60742_2.png,6022A,6022A_0.png,0.0113634811714291,0
60742,60742_2.png,6022A,6022A_19.png,0.0282705202698707,0
60742,60742_2.png,6022A,6022A_16.png,0.0123347267508506,0
60742,60742_2.png,6022A,6022A_10.png,0.0105778099969029,0
60742,60742_2.png,604A1,604A1_3.png,0.0148482676595449,0
60742,60742_2.png,604A1,604A1_20.png,0.0082306675612926,0
60742,60742_2.png,604A1,604A1_11.png,0.0068112015724182,0
60742,60742_2.png,604A1,604A1_2.png,0.0122947441413998,0
60742,60742_2.png,604A1,604A1_17.png,0.012599260546267,0
60742,60742_2.png,604A1,604A1_14.png,0.0316983126103878,0
60742,60742_2.png,604A1,604A1_10.png,0.0225787200033664,0
60742,60742_2.png,604A1,604A1_19.png,0.0118127865716815,0
60742,60742_2.png,604A1,604A1_5.png,0.018172487616539,0
60742,60742_2.png,604A1,604A1_15.png,0.0216313954442739,0
60742,60742_2.png,604A1,604A1_13.png,0.1180610954761505,0
60742,60742_2.png,604A1,604A1_4.png,0.0828113779425621,0
60742,60742_2.png,604A1,604A1_8.png,0.0570413842797279,0
60742,60742_2.png,604A1,604A1_6.png,0.0283082276582717,0
60742,60742_2.png,604A1,604A1_0.png,0.0775495544075965,0
60742,60742_2.png,60C77,60C77_17.png,0.0011459671659395,0
60742,60742_2.png,60C77,60C77_11.png,0.0012991892872378,0
60742,60742_2.png,60C77,60C77_19.png,0.0003396472893655,0
60742,60742_2.png,60C77,60C77_7.png,0.0011313348077237,0
60742,60742_2.png,60C77,60C77_0.png,0.00088397343643,0
60742,60742_2.png,60C77,60C77_9.png,0.0007052666624076,0
60742,60742_2.png,60C77,60C77_6.png,0.0003241024096496,0
60742,60742_2.png,60C77,60C77_8.png,0.0035952588077634,0
60742,60742_2.png,60C77,60C77_4.png,0.0021586241200566,0
60742,60742_2.png,60C77,60C77_13.png,0.0040371315553784,0
60742,60742_2.png,60C77,60C77_1.png,0.000550091790501,0
60742,60742_2.png,60C77,60C77_3.png,0.0008028063457459,0
60742,60742_2.png,60C77,60C77_20.png,0.0013838519807904,0
60742,60742_2.png,60C77,60C77_14.png,0.0011596168624237,0
60742,60742_2.png,6087D,6087D_11.png,0.0944094955921173,0
60742,60742_2.png,6087D,6087D_7.png,0.0418961383402347,0
60742,60742_2.png,6087D,6087D_5.png,0.1047138124704361,0
60742,60742_2.png,6087D,6087D_2.png,0.2938579320907593,0
60742,60742_2.png,6087D,6087D_9.png,0.0161404609680175,0
60742,60742_2.png,6087D,6087D_18.png,0.0795785263180732,0
60742,60742_2.png,6087D,6087D_10.png,0.0485110692679882,0
60742,60742_2.png,6087D,6087D_15.png,0.169456347823143,0
60742,60742_2.png,6087D,6087D_13.png,0.0547366552054882,0
60742,60742_2.png,6087D,6087D_14.png,0.0976373702287674,0
60742,60742_2.png,6087D,6087D_3.png,0.0396861098706722,0
60742,60742_2.png,6087D,6087D_0.png,0.0490861348807811,0
60742,60742_2.png,6087D,6087D_12.png,0.0247413497418165,0
60742,60742_2.png,6087D,6087D_8.png,0.1682405173778534,0
60742,60742_2.png,6087D,6087D_1.png,0.0252869073301553,0
60742,60742_2.png,604C2,604C2_4.png,0.1294477730989456,0
60742,60742_2.png,604C2,604C2_17.png,0.384157121181488,0
60742,60742_2.png,604C2,604C2_8.png,0.6686940789222717,0
60742,60742_2.png,604C2,604C2_7.png,0.4478838741779327,0
60742,60742_2.png,604C2,604C2_1.png,0.131114512681961,0
60742,60742_2.png,604C2,604C2_11.png,0.2336663007736206,0
60742,60742_2.png,604C2,604C2_21.png,0.5997005701065063,0
60742,60742_2.png,604C2,604C2_13.png,0.2052010744810104,0
60742,60742_2.png,604C2,604C2_18.png,0.2168846279382705,0
60742,60742_2.png,604C2,604C2_12.png,0.1654468029737472,0
60742,60742_2.png,604C2,604C2_3.png,0.4884003102779388,0
60742,60742_2.png,604C2,604C2_10.png,0.5687702298164368,0
60742,60742_2.png,604C2,604C2_14.png,0.1945384591817855,0
60742,60742_2.png,604C2,604C2_16.png,0.0913920253515243,0
60742,60742_2.png,604C2,604C2_9.png,1.538228988647461,0
60742,60742_2.png,6007F,6007F_1.png,0.0017668097279965,0
60742,60742_2.png,6007F,6007F_6.png,0.0020464027766138,0
60742,60742_2.png,6007F,6007F_7.png,0.0012331127654761,0
60742,60742_2.png,6007F,6007F_23.png,0.004179117269814,0
60742,60742_2.png,6007F,6007F_12.png,0.0019044822547584,0
60742,60742_2.png,6007F,6007F_18.png,0.0030941984150558,0
60742,60742_2.png,6007F,6007F_8.png,0.0012185120722278,0
60742,60742_2.png,6007F,6007F_11.png,0.0029310646932572,0
60742,60742_2.png,6007F,6007F_22.png,0.0028377438429743,0
60742,60742_2.png,6007F,6007F_21.png,0.0017594132805243,0
60742,60742_2.png,6007F,6007F_4.png,0.0015894878888502,0
60742,60742_2.png,6007F,6007F_0.png,0.0019194392953068,0
60742,60742_2.png,6007F,6007F_16.png,0.0015207522083073,0
60742,60742_2.png,6007F,6007F_10.png,0.002788312267512,0
60742,60742_2.png,6007F,6007F_5.png,0.0024438588880002,0
60742,60742_2.png,6007F,6007F_9.png,0.0013941788347437,0
60742,60742_2.png,6007F,6007F_17.png,0.0041357241570949,0
60742,60742_2.png,60814,60814_11.png,0.0069708847440779,0
60742,60742_2.png,60814,60814_6.png,0.0162193737924098,0
60742,60742_2.png,60814,60814_5.png,0.0276127886027097,0
60742,60742_2.png,60814,60814_3.png,0.0112348245456814,0
60742,60742_2.png,60814,60814_18.png,0.0985834524035453,0
60742,60742_2.png,60814,60814_14.png,0.0184373259544372,0
60742,60742_2.png,60814,60814_0.png,0.0614411905407905,0
60742,60742_2.png,60814,60814_2.png,0.019541572779417,0
60742,60742_2.png,60814,60814_12.png,0.047228530049324,0
60742,60742_2.png,60814,60814_4.png,0.0054820068180561,0
60742,60742_2.png,60814,60814_8.png,0.0152401542291045,0
60742,60742_2.png,60814,60814_10.png,0.0239396821707487,0
60742,60742_2.png,60814,60814_1.png,0.0370878241956234,0
60742,60742_2.png,60814,60814_17.png,0.0287748407572507,0
60742,60742_2.png,60814,60814_16.png,0.0094488281756639,0
60742,60742_2.png,601FE,601FE_4.png,0.0360420048236846,0
60742,60742_2.png,601FE,601FE_19.png,0.1389830410480499,0
60742,60742_2.png,601FE,601FE_1.png,0.0293765515089035,0
60742,60742_2.png,601FE,601FE_15.png,0.0249960962682962,0
60742,60742_2.png,601FE,601FE_3.png,0.153365284204483,0
60742,60742_2.png,601FE,601FE_11.png,0.0886525064706802,0
60742,60742_2.png,601FE,601FE_2.png,0.0243338849395513,0
60742,60742_2.png,601FE,601FE_20.png,0.0450522303581237,0
60742,60742_2.png,601FE,601FE_5.png,0.0350702106952667,0
60742,60742_2.png,601FE,601FE_18.png,0.0216451976448297,0
60742,60742_2.png,601FE,601FE_10.png,0.0312141440808773,0
60742,60742_2.png,601FE,601FE_13.png,0.0141030391678214,0
60742,60742_2.png,601FE,601FE_22.png,0.037102323025465,0
60742,60742_2.png,601FE,601FE_6.png,0.0699597150087356,0
60742,60742_2.png,601FE,601FE_0.png,0.2000564634799957,0
60742,60742_2.png,601FE,601FE_17.png,0.0903295353055,0
60742,60742_2.png,60C11,60C11_20.png,0.0003271366294939,0
60742,60742_2.png,60C11,60C11_4.png,0.0004492293228395,0
60742,60742_2.png,60C11,60C11_17.png,0.0001480997307226,0
60742,60742_2.png,60C11,60C11_10.png,0.0019588251598179,0
60742,60742_2.png,60C11,60C11_8.png,0.0005102144787088,0
60742,60742_2.png,60C11,60C11_12.png,0.000127089297166,0
60742,60742_2.png,60C11,60C11_9.png,0.000882581109181,0
60742,60742_2.png,60C11,60C11_3.png,0.0002953200018964,0
60742,60742_2.png,60C11,60C11_16.png,0.0003257407224737,0
60742,60742_2.png,60C11,60C11_5.png,0.000171876992681,0
60742,60742_2.png,60C11,60C11_2.png,0.0003361589915584,0
60742,60742_2.png,60C11,60C11_14.png,0.0001574519410496,0
60742,60742_2.png,60C11,60C11_18.png,0.0003088840749114,0
60742,60742_2.png,60C11,60C11_7.png,0.0002202573814429,0
60742,60742_2.png,617D5,617D5_14.png,0.5694424510002136,0
60742,60742_2.png,617D5,617D5_18.png,0.3084199428558349,0
60742,60742_2.png,617D5,617D5_15.png,1.393013596534729,0
60742,60742_2.png,617D5,617D5_13.png,0.5440956950187683,0
60742,60742_2.png,617D5,617D5_12.png,0.71058189868927,0
60742,60742_2.png,617D5,617D5_8.png,0.2672639787197113,0
60742,60742_2.png,617D5,617D5_4.png,1.0540766716003418,0
60742,60742_2.png,617D5,617D5_9.png,0.5016194581985474,0
60742,60742_2.png,617D5,617D5_6.png,0.2993714213371277,0
60742,60742_2.png,617D5,617D5_1.png,0.899713397026062,0
60742,60742_2.png,617D5,617D5_16.png,1.6256332397460938,0
60742,60742_2.png,617D5,617D5_11.png,0.3224991261959076,0
60742,60742_2.png,617D5,617D5_17.png,0.5182037353515625,0
60742,60742_2.png,60FA6,60FA6_8.png,0.0001934573956532,0
60742,60742_2.png,60FA6,60FA6_3.png,0.0018097757128998,0
60742,60742_2.png,60FA6,60FA6_12.png,0.0002022082480834,0
60742,60742_2.png,60FA6,60FA6_10.png,0.0002118752308888,0
60742,60742_2.png,60FA6,60FA6_19.png,0.0001438600302208,0
60742,60742_2.png,60FA6,60FA6_16.png,0.000664634804707,0
60742,60742_2.png,60FA6,60FA6_15.png,0.0003777730162255,0
60742,60742_2.png,60FA6,60FA6_9.png,0.0002242447662865,0
60742,60742_2.png,60FA6,60FA6_6.png,0.0003065604250878,0
60742,60742_2.png,60FA6,60FA6_11.png,0.0002740090130828,0
60742,60742_2.png,60FA6,60FA6_5.png,0.0001836883311625,0
60742,60742_2.png,60FA6,60FA6_14.png,0.0003783794527407,0
60742,60742_2.png,60FA6,60FA6_2.png,0.0005348704289644,0
60742,60742_2.png,60FA6,60FA6_17.png,0.0005751666030846,0
60742,60742_2.png,611CB,611CB_3.png,0.0729254111647605,0
60742,60742_2.png,611CB,611CB_8.png,5.5535888671875,0
60742,60742_2.png,611CB,611CB_15.png,1.7821600437164309,0
60742,60742_2.png,611CB,611CB_19.png,0.236863762140274,0
60742,60742_2.png,611CB,611CB_12.png,0.5033796429634094,0
60742,60742_2.png,611CB,611CB_0.png,2.765437364578247,0
60742,60742_2.png,611CB,611CB_18.png,2.9077062606811523,0
60742,60742_2.png,611CB,611CB_7.png,0.1355509459972381,0
60742,60742_2.png,611CB,611CB_2.png,5.480237483978272,0
60742,60742_2.png,611CB,611CB_13.png,2.9738099575042725,0
60742,60742_2.png,611CB,611CB_1.png,3.8974339962005615,0
60742,60742_2.png,611CB,611CB_9.png,1.740070104598999,0
60742,60742_2.png,611CB,611CB_10.png,5.0640082359313965,0
60742,60742_2.png,61216,61216_1.png,0.0001720831496641,0
60742,60742_2.png,61216,61216_6.png,0.000222058763029,0
60742,60742_2.png,61216,61216_16.png,0.0009500953601673,0
60742,60742_2.png,61216,61216_9.png,0.0013033341383561,0
60742,60742_2.png,61216,61216_13.png,0.0022327988408505,0
60742,60742_2.png,61216,61216_7.png,0.0013222962152212,0
60742,60742_2.png,61216,61216_3.png,0.00053118908545,0
60742,60742_2.png,61216,61216_10.png,0.0013999211369082,0
60742,60742_2.png,61216,61216_8.png,0.0004573051701299,0
60742,60742_2.png,61216,61216_0.png,0.0009674501488916,0
60742,60742_2.png,61216,61216_15.png,0.000481703056721,0
60742,60742_2.png,61216,61216_14.png,0.0010962727246806,0
60742,60742_2.png,61216,61216_19.png,0.0020612175576388,0
60742,60742_2.png,604E1,604E1_13.png,0.3703389167785644,0
60742,60742_2.png,604E1,604E1_5.png,0.3778671324253082,0
60742,60742_2.png,604E1,604E1_3.png,6.265992164611816,0
60742,60742_2.png,604E1,604E1_15.png,0.5242828726768494,0
60742,60742_2.png,604E1,604E1_2.png,2.6729283332824707,0
60742,60742_2.png,604E1,604E1_0.png,0.2187478989362716,0
60742,60742_2.png,604E1,604E1_1.png,0.3157738745212555,0
60742,60742_2.png,604E1,604E1_20.png,0.318857192993164,0
60742,60742_2.png,604E1,604E1_21.png,1.162972092628479,0
60742,60742_2.png,604E1,604E1_19.png,1.1645468473434448,0
60742,60742_2.png,604E1,604E1_14.png,0.3428043127059936,0
60742,60742_2.png,604E1,604E1_4.png,0.3210638761520386,0
60742,60742_2.png,604E1,604E1_18.png,0.1711779087781906,0
60742,60742_2.png,604E1,604E1_11.png,0.4446990191936493,0
60742,60742_2.png,604E1,604E1_9.png,0.146599143743515,0
60742,60742_2.png,606DE,606DE_18.png,0.0001465286477468,0
60742,60742_2.png,606DE,606DE_2.png,0.0002287834358867,0
60742,60742_2.png,606DE,606DE_21.png,0.0009912701789289,0
60742,60742_2.png,606DE,606DE_15.png,0.0002875741338357,0
60742,60742_2.png,606DE,606DE_7.png,0.0005362984957173,0
60742,60742_2.png,606DE,606DE_9.png,0.0034085453953593,0
60742,60742_2.png,606DE,606DE_0.png,0.0005217831349,0
60742,60742_2.png,606DE,606DE_17.png,0.0004478280607145,0
60742,60742_2.png,606DE,606DE_12.png,0.0001996882492676,0
60742,60742_2.png,606DE,606DE_1.png,0.0006744475103914,0
60742,60742_2.png,606DE,606DE_5.png,0.000520345987752,0
60742,60742_2.png,606DE,606DE_11.png,0.0005575977265834,0
60742,60742_2.png,606DE,606DE_20.png,0.0004633655480574,0
60742,60742_2.png,606DE,606DE_4.png,0.0005138288252055,0
60742,60742_2.png,606DE,606DE_10.png,0.0003234351752325,0
60742,60742_2.png,6135C,6135C_11.png,0.0019038283498957,0
60742,60742_2.png,6135C,6135C_17.png,0.0005122406873852,0
60742,60742_2.png,6135C,6135C_2.png,0.0008368818089365,0
60742,60742_2.png,6135C,6135C_19.png,0.0003817302931565,0
60742,60742_2.png,6135C,6135C_8.png,0.0016379830194637,0
60742,60742_2.png,6135C,6135C_15.png,0.00149253802374,0
60742,60742_2.png,6135C,6135C_5.png,0.0008604401955381,0
60742,60742_2.png,6135C,6135C_9.png,0.0019574041943997,0
60742,60742_2.png,6135C,6135C_3.png,0.00174094166141,0
60742,60742_2.png,6135C,6135C_14.png,0.0015833773650228,0
60742,60742_2.png,6135C,6135C_13.png,0.001728547620587,0
60742,60742_2.png,6135C,6135C_0.png,0.0009775089565664,0
60742,60742_2.png,6135C,6135C_16.png,0.003887464525178,0
60742,60742_2.png,60232,60232_13.png,0.0065924972295761,0
60742,60742_2.png,60232,60232_12.png,0.0018052026862278,0
60742,60742_2.png,60232,60232_2.png,0.0120473634451627,0
60742,60742_2.png,60232,60232_9.png,0.0019885087385773,0
60742,60742_2.png,60232,60232_18.png,0.0014984695008024,0
60742,60742_2.png,60232,60232_17.png,0.0063675083220005,0
60742,60742_2.png,60232,60232_7.png,0.0111465109512209,0
60742,60742_2.png,60232,60232_3.png,0.0021250001154839,0
60742,60742_2.png,60232,60232_6.png,0.0033200453035533,0
60742,60742_2.png,60232,60232_16.png,0.0004821672628168,0
60742,60742_2.png,60232,60232_11.png,0.0014707334339618,0
60742,60742_2.png,60232,60232_1.png,0.0003020857984665,0
60742,60742_2.png,60232,60232_15.png,0.0028478940948843,0
60742,60742_2.png,60232,60232_19.png,0.0049535376019775,0
60742,60742_2.png,60232,60232_10.png,0.0019620128441601,0
60742,60742_2.png,60232,60232_22.png,0.0030792362522333,0
60742,60742_2.png,6045A,6045A_7.png,0.103793166577816,0
60742,60742_2.png,6045A,6045A_19.png,0.0339408330619335,0
60742,60742_2.png,6045A,6045A_11.png,0.0564265064895153,0
60742,60742_2.png,6045A,6045A_6.png,0.0395692288875579,0
60742,60742_2.png,6045A,6045A_20.png,0.0684208869934082,0
60742,60742_2.png,6045A,6045A_15.png,0.0442840233445167,0
60742,60742_2.png,6045A,6045A_10.png,0.0535159669816494,0
60742,60742_2.png,6045A,6045A_13.png,0.025894483551383,0
60742,60742_2.png,6045A,6045A_1.png,0.0259231626987457,0
60742,60742_2.png,6045A,6045A_4.png,0.094500258564949,0
60742,60742_2.png,6045A,6045A_14.png,0.1800768226385116,0
60742,60742_2.png,6045A,6045A_12.png,0.0524283163249492,0
60742,60742_2.png,6045A,6045A_21.png,0.0025573167949914,0
60742,60742_2.png,6045A,6045A_2.png,0.0372544787824153,0
60742,60742_2.png,6045A,6045A_9.png,0.0775511041283607,0
60742,60742_2.png,6049C,6049C_11.png,8.921051979064941,0
60742,60742_2.png,6049C,6049C_5.png,19.15052604675293,0
60742,60742_2.png,6049C,6049C_7.png,15.211102485656738,0
60742,60742_2.png,6049C,6049C_20.png,31.82627296447754,0
60742,60742_2.png,6049C,6049C_4.png,34.57559967041016,0
60742,60742_2.png,6049C,6049C_16.png,24.17098426818848,0
60742,60742_2.png,6049C,6049C_21.png,20.4990177154541,0
60742,60742_2.png,6049C,6049C_19.png,18.258718490600582,0
60742,60742_2.png,6049C,6049C_1.png,21.35698699951172,0
60742,60742_2.png,6049C,6049C_12.png,24.339284896850582,0
60742,60742_2.png,6049C,6049C_13.png,10.870388984680176,0
60742,60742_2.png,6049C,6049C_17.png,15.16844654083252,0
60742,60742_2.png,6049C,6049C_9.png,7.075923919677734,0
60742,60742_2.png,6049C,6049C_6.png,34.87351989746094,0
60742,60742_2.png,6049C,6049C_15.png,12.951662063598633,0
60742,60742_2.png,609E7,609E7_1.png,0.0001854315341915,0
60742,60742_2.png,609E7,609E7_11.png,0.0004066570836585,0
60742,60742_2.png,609E7,609E7_16.png,0.0002068736212095,0
60742,60742_2.png,609E7,609E7_18.png,0.0004715520481113,0
60742,60742_2.png,609E7,609E7_2.png,0.0002226773649454,0
60742,60742_2.png,609E7,609E7_12.png,0.0003359391121193,0
60742,60742_2.png,609E7,609E7_3.png,0.0004506328550633,0
60742,60742_2.png,609E7,609E7_5.png,0.0006742133991792,0
